academic underachievement,acculturation multicultural issues,addiction,adhd,adjustment coping and illness,adoption,alcohol abuse,alzheimers,anger management,anxiety,aspergers syndrome,attachment therapy early intervention,autism,bachelor amp husband challenges,behavioral issues,bipolar disorder,bisexual,borderline personality,career counseling,career transition,child or adolescent,chronic impulsivity,chronic pain,chronic relapse,co dependency group therapy,co dependency retirement transitio,codependency,coping skills,couple and family therapy,depression,developmental disorders,dissociative disorders,divorce,domestic abuse,domestic violence,drug abuse,dual diagnosis,early childhood trauma,eating disorders,elderly persons disorders,emdr,emotional disturbance,executive coaching,executive coaching couples counseling,family conflict,forgiveness,forgiveness practice,gay,grief,impulse control disorders,infertility,infidelity,internet addiction,istdp,launching young adults into adult,learning disabilities,lesbian,life coaching,life transitions,marital and premarital,maximize medical treatmt conditions,medication management,mens issues,mindfulness,mood disorders,obesity,obsessive compulsive ocd,occupational issues,oppositional defiance,panic disorder and phobias,parenting,peer relationships,personality disorders,post partum depression,postpartum adjustment,psychosis,relational psychoanalysis,relationship issues,self esteem,sex therapy,sexual abuse,sexual addiction,singleness issues in dating,sleep depression intense emotions,sleep or insomnia,spirituality,substance abuse,suicidal ideation,teen violence,testing and evaluation,trauma and ptsd,trauma recovery emdr cognitive beh,traumatic brain injury,weight loss,women in transition,womens health care,womens issues,work health and relationship stres,work stress
tast,0,0,0,1,0,0,0,0,0,1,0,0,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,2,0,0,0,5,4,3,0,2,0,0
tattoo,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
taught,1,0,0,2,0,0,0,0,2,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,2,2,0,0,0,5,1,1,1,0,0,3,0,0,2,16,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,1,0
tax,0,0,5,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,3,0,0,0,0,1,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,48,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,5,0,0,3,0
taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
taylor,0,0,1,2,0,0,0,0,45,0,3,1,4,10,0,0,0,1,0,2,80,4,0,3,0,0,0,0,0,0,5,0,0,20,20,2,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,4,0,0,0,1,0,0,1,10,0,1,0,0,1,0,0,0,0,0,0,5
tb,0,38,0,0,266,0,0,7,0,0,7,3,6,0,0,0,0,2,0,0,0,4,1,0,0,0,0,0,2,0,0,4,0,1,1,0,0,0,0,35,5,0,6,0,0,0,0,0,0,0,0,45,3,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tba,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tc,0,13,0,0,95,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tcp,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
td,0,6,0,2,73,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
te,0,7,0,4,90,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
tea,0,4,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
teach,2,0,1,7,1,0,0,2,8,1,8,2,6,3,11,0,1,2,4,3,5,8,1,3,0,1,1,21,2,5,1,2,0,3,1,1,3,1,0,1,1,0,1,5,3,20,19,0,3,1,1,5,4,5,1,10,1,1,0,4,3,2,1,26,0,0,1,0,1,3,9,10,2,0,0,1,1,1,12,5,2,2,24,2,0,14,0,0,14,3,8,0,0,0,0,1,0,1,0
teacher,60,0,1,19,0,0,0,0,5,0,5,0,6,1,11,1,2,1,4,1,0,8,0,0,0,0,3,35,0,10,1,4,0,1,0,2,2,1,0,0,0,22,0,0,1,2,13,0,2,0,0,0,0,1,1,18,3,1,0,0,0,0,0,12,0,0,2,8,4,0,1,7,0,0,0,0,1,0,9,0,18,0,0,1,0,5,1,1,9,5,0,0,0,0,0,0,8,0,1
team,3,0,2,0,0,0,0,5,6,0,6,7,20,5,5,1,2,4,2,4,0,14,5,0,1,2,2,4,5,3,1,0,1,1,3,1,7,2,1,0,0,3,44,10,6,4,4,5,2,0,2,9,3,0,4,0,3,6,1,0,31,2,1,3,1,1,1,0,1,1,1,7,4,0,0,5,1,2,0,0,4,2,1,0,2,0,0,9,9,7,0,4,4,6,3,9,0,11,0
tear,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,0
tech,5,0,0,4,9,0,0,0,0,1,0,0,0,4,0,0,3,0,3,0,0,0,4,1,0,1,0,0,0,16,0,0,0,1,2,0,0,2,3,0,0,1,1,0,0,0,2,0,0,0,6,1,9,0,4,2,0,0,0,2,0,0,3,9,0,3,0,1,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,3,0,0,3,0,0,0,0,0,2,0,7,0,0
technic,0,0,0,0,0,0,0,0,10,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,0,0,0,4,0,0,0,1,13,0,0,11,0,0,1,0,0,0,1,3,0
technician,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
techniqu,2,0,1,3,6,0,0,8,30,2,4,6,5,0,7,1,1,7,2,2,0,8,3,0,0,0,0,9,11,0,3,3,0,3,3,2,0,0,0,1,42,1,5,4,1,1,0,0,3,19,0,0,4,59,0,1,1,5,0,0,1,4,1,29,0,0,1,1,4,2,2,0,6,0,1,2,10,0,3,0,3,1,0,2,2,2,6,1,0,1,0,14,5,0,0,0,0,1,2
techno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
technolog,1,8,2,0,0,0,0,0,2,0,1,0,10,0,2,1,4,0,3,2,2,0,2,1,1,2,0,0,0,2,1,0,0,2,2,2,0,5,1,0,0,0,22,1,2,0,0,1,1,0,3,5,55,15,0,5,5,0,0,0,5,4,1,3,0,1,0,3,0,0,5,3,0,0,2,0,1,2,11,0,2,0,0,4,0,2,20,4,8,28,1,0,10,0,0,6,1,7,2
ted,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,17,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,16,0,5,0,0,0,0,0,0,0,0,0,0
teddi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tee,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
teen,0,0,23,26,0,1,16,0,0,1,1,0,5,4,15,14,2,1,0,0,13,3,1,5,3,0,4,74,0,26,5,4,1,10,11,12,2,6,2,0,0,0,0,0,6,0,2,3,5,5,1,0,18,0,11,9,2,1,2,9,0,0,0,10,7,0,15,4,4,3,8,14,4,0,0,0,0,2,3,0,1,0,7,4,2,0,2,5,266,0,7,0,0,0,1,0,3,0,1
teenag,2,0,8,1,0,0,9,0,2,0,1,0,0,2,3,5,1,0,0,0,0,4,1,2,0,0,1,3,0,5,0,0,0,2,2,2,0,0,0,1,0,0,0,1,2,0,0,1,1,4,1,0,12,0,1,1,1,0,0,7,0,0,0,0,2,10,0,2,0,0,2,0,0,0,2,15,0,0,1,0,8,1,3,1,0,0,0,0,24,0,0,0,3,0,0,0,0,0,2
teeth,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0
tel,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30,0,0,0,0,1,0
telecom,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
telecommun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
telephon,1,0,3,0,0,0,0,1,0,0,0,0,0,7,0,0,1,1,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,2,0
telescop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
televis,0,4,0,2,0,0,0,1,2,1,3,0,3,8,1,0,9,3,1,2,0,0,0,0,0,1,3,0,0,0,0,0,1,2,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,12,0,0,1,22,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,3,0,1,0,1,1,1,0,0,1,5,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0
temp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
temperatur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0
templ,0,4,0,0,0,0,0,0,0,0,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
templat,22,22,28,24,16,15,18,30,21,15,18,15,30,21,28,37,27,27,30,31,27,24,21,15,42,44,24,29,30,24,29,32,27,23,30,27,30,25,27,13,28,12,31,27,27,27,0,30,33,27,15,30,24,30,24,27,31,24,21,27,17,18,21,29,28,30,20,30,26,15,29,21,32,18,25,32,62,27,28,24,28,15,24,18,9,29,30,34,27,31,18,21,31,18,27,30,27,21,15
tempor,0,4,0,0,0,0,0,4,0,0,8,1,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,0,1,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0
temporari,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,1,0,2,1,2,0,0,0,0,0,0,2,2,0,2,1,4,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,5,0,0,0,0,1,0
temporarili,0,0,0,0,1,0,0,2,2,0,0,0,1,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
ten,0,0,0,0,1,3,0,2,2,0,1,0,5,8,1,0,4,1,0,0,5,0,0,0,3,0,4,12,1,0,0,0,0,2,3,1,0,0,1,0,1,0,5,0,1,5,0,0,1,0,0,10,1,4,1,0,5,0,0,0,0,2,1,10,3,0,0,0,1,0,0,0,8,0,1,0,0,0,0,0,1,0,0,3,0,2,0,2,1,0,0,1,0,0,0,0,6,0,0
tenant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tender,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
tennesse,0,0,0,1,0,4,2,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,2,0,8,0,6,5,3,5,0,0,0,0,2,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
tenni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tension,0,0,1,0,0,0,0,2,0,2,0,0,0,1,4,0,4,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,1,0,5,0,0,1,5,2,0,0,0,19,0,1,0,4,1,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,1,1,0,0,0,1,4,0
tent,0,0,0,0,2,0,0,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
term,14,25,35,45,11,7,7,32,6,2,29,17,34,10,8,22,37,51,12,4,35,58,16,7,3,1,25,6,20,15,22,25,14,29,31,35,14,12,3,14,13,10,11,4,14,26,3,37,23,18,3,45,48,220,8,33,60,8,4,13,7,9,4,37,21,16,9,20,19,2,5,7,55,16,4,34,21,15,27,17,48,15,16,4,7,35,109,16,8,6,2,7,42,8,2,6,10,12,4
termin,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
terminolog,0,0,0,1,0,0,2,1,0,0,0,0,4,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,6,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
terrac,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
terrain,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
terri,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
terribl,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
territori,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,18,9,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1
terror,0,0,0,1,0,0,0,2,0,0,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,7,7,1,0,12,0,1,0,0,0,0,3,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,2,0,0,1,0,0,10,0,2,1,1,2,1,1,5,3,0,2,3,2,0,0,0,0,2,0,0
terrorist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0
test,18,5,7,13,3,0,0,31,9,2,14,12,25,3,14,22,4,11,0,1,17,107,8,3,1,1,0,2,1,8,23,31,0,1,13,11,17,11,1,4,0,0,0,0,3,0,0,1,0,5,1,35,29,0,5,8,5,1,0,5,12,1,2,5,10,20,6,1,24,6,2,1,12,21,2,11,1,10,3,0,7,8,1,0,16,5,16,11,5,287,2,2,44,5,1,0,0,2,2
testament,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
testimoni,0,0,0,0,0,0,0,1,0,0,0,5,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,2,2,0,5,4,7,1,0,1,0,0,1,0,0,2,5,0,0,3,0,1,0,3,3,0,0,0,0,0,0,1,0,0,2,0,2,0,0,4,0,0,2,0,1,0,0,1,0,0,1,0,0,4,0,0,2,0,0,0,1
tex,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
texa,0,0,16,3,0,6,2,1,0,0,0,0,0,0,2,0,2,4,0,0,0,0,0,3,1,0,0,0,0,2,0,8,0,5,4,5,4,0,0,0,0,2,0,0,1,0,0,0,0,2,2,5,4,0,0,0,2,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,0,0,0,0,0,7,4,6,0
text,2,26,3,2,33,1,0,9,4,0,17,72,10,1,1,0,7,10,3,2,14,4,4,3,3,386,7,2,4,2,5,4,1,9,6,2,2,0,0,3,5,0,1,0,2,10,3,4,8,4,7,16,32,8,0,12,18,1,0,1,4,6,7,22,7,20,0,7,1,0,11,3,14,0,0,13,393,1,8,5,12,4,2,1,0,15,5,6,6,1,0,1,4,0,0,0,1,3,2
textbook,2,0,2,3,0,0,0,2,0,0,0,0,1,0,1,0,0,2,0,2,5,0,0,0,0,3,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,2,0,0,0,10,0,0,0,3,0,0,2,8,0,0,0,1,0,0,0,0,3,5,2,0,1,0,0,5,0,0,0,1,0,0
